"Topic","Words","Date","Market"
26,"range",2018-11-27,"en-GB"
26,"lady",2018-11-27,"en-GB"
26,"shirt",2018-11-27,"en-GB"
26,"discover",2018-11-27,"en-GB"
26,"nike",2018-11-27,"en-GB"
26,"girl",2018-11-27,"en-GB"
26,"leather",2018-11-27,"en-GB"
27,"london",2018-11-27,"en-GB"
27,"street",2018-11-27,"en-GB"
27,"city",2018-11-27,"en-GB"
27,"kingdom",2018-11-27,"en-GB"
27,"theatre",2018-11-27,"en-GB"
27,"united",2018-11-27,"en-GB"
27,"station",2018-11-27,"en-GB"
27,"east",2018-11-27,"en-GB"
27,"england",2018-11-27,"en-GB"
27,"south",2018-11-27,"en-GB"
27,"central",2018-11-27,"en-GB"
27,"bridge",2018-11-27,"en-GB"
27,"west",2018-11-27,"en-GB"
27,"king",2018-11-27,"en-GB"
27,"greater",2018-11-27,"en-GB"
27,"borough",2018-11-27,"en-GB"
27,"event",2018-11-27,"en-GB"
27,"underground",2018-11-27,"en-GB"
27,"tower",2018-11-27,"en-GB"
27,"royal",2018-11-27,"en-GB"
28,"email",2018-11-27,"en-GB"
28,"password",2018-11-27,"en-GB"
28,"account",2018-11-27,"en-GB"
28,"login",2018-11-27,"en-GB"
28,"address",2018-11-27,"en-GB"
28,"sign",2018-11-27,"en-GB"
28,"log",2018-11-27,"en-GB"
28,"username",2018-11-27,"en-GB"
28,"access",2018-11-27,"en-GB"
28,"enter",2018-11-27,"en-GB"
28,"mail",2018-11-27,"en-GB"
28,"user",2018-11-27,"en-GB"
28,"click",2018-11-27,"en-GB"
28,"outlook",2018-11-27,"en-GB"
28,"reset",2018-11-27,"en-GB"
28,"forgotten",2018-11-27,"en-GB"
28,"forgot",2018-11-27,"en-GB"
28,"using",2018-11-27,"en-GB"
28,"gmail",2018-11-27,"en-GB"
28,"send",2018-11-27,"en-GB"
29,"card",2018-11-27,"en-GB"
29,"credit",2018-11-27,"en-GB"
29,"payment",2018-11-27,"en-GB"
29,"greeting",2018-11-27,"en-GB"
29,"debit",2018-11-27,"en-GB"
29,"balance",2018-11-27,"en-GB"
29,"birthday",2018-11-27,"en-GB"
29,"sim",2018-11-27,"en-GB"
29,"money",2018-11-27,"en-GB"
29,"pay",2018-11-27,"en-GB"
29,"reward",2018-11-27,"en-GB"
29,"graphic",2018-11-27,"en-GB"
29,"travel",2018-11-27,"en-GB"
29,"memory",2018-11-27,"en-GB"
29,"online",2018-11-27,"en-GB"
29,"apply",2018-11-27,"en-GB"
29,"transfer",2018-11-27,"en-GB"
29,"prepaid",2018-11-27,"en-GB"
29,"visa",2018-11-27,"en-GB"
29,"purchase",2018-11-27,"en-GB"
30,"rate",2018-11-27,"en-GB"
30,"exchange",2018-11-27,"en-GB"
30,"currency",2018-11-27,"en-GB"
30,"pound",2018-11-27,"en-GB"
30,"gbp",2018-11-27,"en-GB"
30,"dollar",2018-11-27,"en-GB"
30,"british",2018-11-27,"en-GB"
30,"convert",2018-11-27,"en-GB"
30,"euro",2018-11-27,"en-GB"
30,"usd",2018-11-27,"en-GB"
30,"sterling",2018-11-27,"en-GB"
30,"eur",2018-11-27,"en-GB"
30,"converter",2018-11-27,"en-GB"
30,"foreign",2018-11-27,"en-GB"
30,"conversion",2018-11-27,"en-GB"
30,"chart",2018-11-27,"en-GB"
30,"money",2018-11-27,"en-GB"
30,"live",2018-11-27,"en-GB"
30,"calculator",2018-11-27,"en-GB"
30,"stone",2018-11-27,"en-GB"
31,"club",2018-11-27,"en-GB"
31,"golf",2018-11-27,"en-GB"
31,"course",2018-11-27,"en-GB"
31,"training",2018-11-27,"en-GB"
31,"member",2018-11-27,"en-GB"
31,"event",2018-11-27,"en-GB"
31,"rugby",2018-11-27,"en-GB"
31,"tee",2018-11-27,"en-GB"
31,"swimming",2018-11-27,"en-GB"
31,"welcome",2018-11-27,"en-GB"
31,"gym",2018-11-27,"en-GB"
31,"fitness",2018-11-27,"en-GB"
31,"membership",2018-11-27,"en-GB"
31,"cricket",2018-11-27,"en-GB"
31,"venue",2018-11-27,"en-GB"
31,"hole",2018-11-27,"en-GB"
31,"pool",2018-11-27,"en-GB"
31,"green",2018-11-27,"en-GB"
31,"volkswagen",2018-11-27,"en-GB"
31,"offer",2018-11-27,"en-GB"
32,"crossword",2018-11-27,"en-GB"
32,"clue",2018-11-27,"en-GB"
32,"answer",2018-11-27,"en-GB"
32,"puzzle",2018-11-27,"en-GB"
32,"solver",2018-11-27,"en-GB"
32,"anagram",2018-11-27,"en-GB"
32,"synonym",2018-11-27,"en-GB"
32,"solution",2018-11-27,"en-GB"
32,"definition",2018-11-27,"en-GB"
32,"daily",2018-11-27,"en-GB"
32,"question",2018-11-27,"en-GB"
32,"possible",2018-11-27,"en-GB"
32,"able",2018-11-27,"en-GB"
32,"mirror",2018-11-27,"en-GB"
32,"time",2018-11-27,"en-GB"
32,"seen",2018-11-27,"en-GB"
32,"spotted",2018-11-27,"en-GB"
32,"quiz",2018-11-27,"en-GB"
32,"related",2018-11-27,"en-GB"
32,"shown",2018-11-27,"en-GB"
33,"child",2018-11-27,"en-GB"
33,"kid",2018-11-27,"en-GB"
33,"young",2018-11-27,"en-GB"
33,"family",2018-11-27,"en-GB"
33,"parent",2018-11-27,"en-GB"
33,"learning",2018-11-27,"en-GB"
33,"baby",2018-11-27,"en-GB"
33,"adult",2018-11-27,"en-GB"
33,"safeguarding",2018-11-27,"en-GB"
33,"development",2018-11-27,"en-GB"
33,"childrens",2018-11-27,"en-GB"
33,"support",2018-11-27,"en-GB"
33,"age",2018-11-27,"en-GB"
33,"activity",2018-11-27,"en-GB"
33,"toy",2018-11-27,"en-GB"
33,"help",2018-11-27,"en-GB"
33,"people",2018-11-27,"en-GB"
33,"abuse",2018-11-27,"en-GB"
33,"education",2018-11-27,"en-GB"
33,"nursery",2018-11-27,"en-GB"
34,"care",2018-11-27,"en-GB"
34,"social",2018-11-27,"en-GB"
34,"nursing",2018-11-27,"en-GB"
34,"residential",2018-11-27,"en-GB"
34,"support",2018-11-27,"en-GB"
34,"dementia",2018-11-27,"en-GB"
34,"adult",2018-11-27,"en-GB"
34,"patient",2018-11-27,"en-GB"
34,"dental",2018-11-27,"en-GB"
34,"carehomecouk",2018-11-27,"en-GB"
34,"people",2018-11-27,"en-GB"
34,"worker",2018-11-27,"en-GB"
34,"healthcare",2018-11-27,"en-GB"
34,"health",2018-11-27,"en-GB"
34,"nurse",2018-11-27,"en-GB"
34,"inspection",2018-11-27,"en-GB"
34,"practice",2018-11-27,"en-GB"
34,"quality",2018-11-27,"en-GB"
34,"evidencebased",2018-11-27,"en-GB"
34,"provider",2018-11-27,"en-GB"
35,"file",2018-11-27,"en-GB"
35,"open",2018-11-27,"en-GB"
35,"pdf",2018-11-27,"en-GB"
35,"folder",2018-11-27,"en-GB"
35,"format",2018-11-27,"en-GB"
35,"document",2018-11-27,"en-GB"
35,"click",2018-11-27,"en-GB"
35,"program",2018-11-27,"en-GB"
35,"excel",2018-11-27,"en-GB"
35,"convert",2018-11-27,"en-GB"
35,"extension",2018-11-27,"en-GB"
35,"text",2018-11-27,"en-GB"
35,"drive",2018-11-27,"en-GB"
35,"computer",2018-11-27,"en-GB"
35,"select",2018-11-27,"en-GB"
35,"want",2018-11-27,"en-GB"
35,"software",2018-11-27,"en-GB"
35,"learn",2018-11-27,"en-GB"
35,"adobe",2018-11-27,"en-GB"
35,"using",2018-11-27,"en-GB"
36,"calendar",2018-11-27,"en-GB"
36,"advent",2018-11-27,"en-GB"
36,"template",2018-11-27,"en-GB"
36,"printable",2018-11-27,"en-GB"
36,"date",2018-11-27,"en-GB"
36,"month",2018-11-27,"en-GB"
36,"event",2018-11-27,"en-GB"
36,"print",2018-11-27,"en-GB"
36,"beauty",2018-11-27,"en-GB"
36,"monthly",2018-11-27,"en-GB"
36,"december",2018-11-27,"en-GB"
36,"outlook",2018-11-27,"en-GB"
36,"chocolate",2018-11-27,"en-GB"
36,"excel",2018-11-27,"en-GB"
36,"week",2018-11-27,"en-GB"
36,"pdf",2018-11-27,"en-GB"
36,"yearly",2018-11-27,"en-GB"
36,"planner",2018-11-27,"en-GB"
36,"format",2018-11-27,"en-GB"
36,"page",2018-11-27,"en-GB"
37,"football",2018-11-27,"en-GB"
37,"league",2018-11-27,"en-GB"
37,"fixture",2018-11-27,"en-GB"
37,"premier",2018-11-27,"en-GB"
37,"manchester",2018-11-27,"en-GB"
37,"result",2018-11-27,"en-GB"
37,"team",2018-11-27,"en-GB"
37,"score",2018-11-27,"en-GB"
37,"live",2018-11-27,"en-GB"
37,"match",2018-11-27,"en-GB"
37,"champion",2018-11-27,"en-GB"
37,"table",2018-11-27,"en-GB"
37,"season",2018-11-27,"en-GB"
37,"cup",2018-11-27,"en-GB"
37,"united",2018-11-27,"en-GB"
37,"player",2018-11-27,"en-GB"
37,"city",2018-11-27,"en-GB"
37,"soccer",2018-11-27,"en-GB"
37,"rugby",2018-11-27,"en-GB"
37,"uefa",2018-11-27,"en-GB"
38,"home",2018-11-27,"en-GB"
38,"garden",2018-11-27,"en-GB"
38,"nursing",2018-11-27,"en-GB"
38,"residential",2018-11-27,"en-GB"
38,"furniture",2018-11-27,"en-GB"
38,"housing",2018-11-27,"en-GB"
38,"kitchen",2018-11-27,"en-GB"
38,"door",2018-11-27,"en-GB"
38,"room",2018-11-27,"en-GB"
38,"diy",2018-11-27,"en-GB"
38,"carehomecouk",2018-11-27,"en-GB"
38,"bed",2018-11-27,"en-GB"
38,"visit",2018-11-27,"en-GB"
38,"living",2018-11-27,"en-GB"
38,"improvement",2018-11-27,"en-GB"
38,"family",2018-11-27,"en-GB"
38,"pet",2018-11-27,"en-GB"
38,"smart",2018-11-27,"en-GB"
38,"bedroom",2018-11-27,"en-GB"
38,"help",2018-11-27,"en-GB"
39,"iphone",2018-11-27,"en-GB"
39,"apple",2018-11-27,"en-GB"
39,"ipad",2018-11-27,"en-GB"
39,"case",2018-11-27,"en-GB"
39,"device",2018-11-27,"en-GB"
39,"screen",2018-11-27,"en-GB"
39,"ipod",2018-11-27,"en-GB"
39,"itunes",2018-11-27,"en-GB"
39,"app",2018-11-27,"en-GB"
39,"mac",2018-11-27,"en-GB"
39,"icloud",2018-11-27,"en-GB"
39,"battery",2018-11-27,"en-GB"
39,"touch",2018-11-27,"en-GB"
39,"computer",2018-11-27,"en-GB"
39,"apps",2018-11-27,"en-GB"
39,"transfer",2018-11-27,"en-GB"
39,"max",2018-11-27,"en-GB"
39,"android",2018-11-27,"en-GB"
39,"model",2018-11-27,"en-GB"
39,"camera",2018-11-27,"en-GB"
40,"dog",2018-11-27,"en-GB"
40,"pet",2018-11-27,"en-GB"
40,"puppy",2018-11-27,"en-GB"
40,"cat",2018-11-27,"en-GB"
40,"animal",2018-11-27,"en-GB"
40,"breed",2018-11-27,"en-GB"
40,"rescue",2018-11-27,"en-GB"
40,"rehome",2018-11-27,"en-GB"
40,"rehoming",2018-11-27,"en-GB"
40,"kennel",2018-11-27,"en-GB"
40,"sell",2018-11-27,"en-GB"
40,"training",2018-11-27,"en-GB"
40,"toy",2018-11-27,"en-GB"
40,"grooming",2018-11-27,"en-GB"
40,"petshomes",2018-11-27,"en-GB"
40,"vet",2018-11-27,"en-GB"
40,"terrier",2018-11-27,"en-GB"
40,"owner",2018-11-27,"en-GB"
40,"coat",2018-11-27,"en-GB"
40,"canine",2018-11-27,"en-GB"
41,"movie",2018-11-27,"en-GB"
41,"watch",2018-11-27,"en-GB"
41,"online",2018-11-27,"en-GB"
41,"film",2018-11-27,"en-GB"
41,"episode",2018-11-27,"en-GB"
41,"series",2018-11-27,"en-GB"
41,"season",2018-11-27,"en-GB"
41,"cinema",2018-11-27,"en-GB"
41,"streaming",2018-11-27,"en-GB"
41,"channel",2018-11-27,"en-GB"
41,"stream",2018-11-27,"en-GB"
41,"putlocker",2018-11-27,"en-GB"
41,"trailer",2018-11-27,"en-GB"
41,"netflix",2018-11-27,"en-GB"
41,"subtitle",2018-11-27,"en-GB"
41,"star",2018-11-27,"en-GB"
41,"dvd",2018-11-27,"en-GB"
41,"best",2018-11-27,"en-GB"
41,"drama",2018-11-27,"en-GB"
41,"registration",2018-11-27,"en-GB"
42,"bank",2018-11-27,"en-GB"
42,"account",2018-11-27,"en-GB"
42,"banking",2018-11-27,"en-GB"
42,"lloyd",2018-11-27,"en-GB"
42,"money",2018-11-27,"en-GB"
42,"loan",2018-11-27,"en-GB"
42,"barclays",2018-11-27,"en-GB"
42,"mortgage",2018-11-27,"en-GB"
42,"online",2018-11-27,"en-GB"
42,"plc",2018-11-27,"en-GB"
42,"saving",2018-11-27,"en-GB"
42,"financial",2018-11-27,"en-GB"
42,"scotland",2018-11-27,"en-GB"
42,"credit",2018-11-27,"en-GB"
42,"branch",2018-11-27,"en-GB"
42,"hsbc",2018-11-27,"en-GB"
42,"payment",2018-11-27,"en-GB"
42,"personal",2018-11-27,"en-GB"
42,"natwest",2018-11-27,"en-GB"
42,"internet",2018-11-27,"en-GB"
43,"google",2018-11-27,"en-GB"
43,"map",2018-11-27,"en-GB"
43,"chrome",2018-11-27,"en-GB"
43,"search",2018-11-27,"en-GB"
43,"web",2018-11-27,"en-GB"
43,"browser",2018-11-27,"en-GB"
43,"gmail",2018-11-27,"en-GB"
43,"world",2018-11-27,"en-GB"
43,"webpage",2018-11-27,"en-GB"
43,"android",2018-11-27,"en-GB"
43,"image",2018-11-27,"en-GB"
43,"account",2018-11-27,"en-GB"
43,"view",2018-11-27,"en-GB"
43,"app",2018-11-27,"en-GB"
43,"apps",2018-11-27,"en-GB"
43,"feature",2018-11-27,"en-GB"
43,"exactly",2018-11-27,"en-GB"
43,"help",2018-11-27,"en-GB"
43,"special",2018-11-27,"en-GB"
43,"driving",2018-11-27,"en-GB"
44,"hotel",2018-11-27,"en-GB"
44,"stay",2018-11-27,"en-GB"
44,"room",2018-11-27,"en-GB"
44,"deal",2018-11-27,"en-GB"
44,"great",2018-11-27,"en-GB"
44,"candid",2018-11-27,"en-GB"
44,"best",2018-11-27,"en-GB"
44,"spa",2018-11-27,"en-GB"
44,"tripadvisor",2018-11-27,"en-GB"
44,"inn",2018-11-27,"en-GB"
44,"traveller",2018-11-27,"en-GB"
44,"review",2018-11-27,"en-GB"
44,"luxury",2018-11-27,"en-GB"
44,"availability",2018-11-27,"en-GB"
44,"break",2018-11-27,"en-GB"
44,"accommodation",2018-11-27,"en-GB"
44,"photo",2018-11-27,"en-GB"
44,"rate",2018-11-27,"en-GB"
44,"book",2018-11-27,"en-GB"
44,"city",2018-11-27,"en-GB"
45,"gift",2018-11-27,"en-GB"
45,"perfect",2018-11-27,"en-GB"
45,"idea",2018-11-27,"en-GB"
45,"personalised",2018-11-27,"en-GB"
45,"birthday",2018-11-27,"en-GB"
45,"present",2018-11-27,"en-GB"
45,"selection",2018-11-27,"en-GB"
45,"item",2018-11-27,"en-GB"
45,"box",2018-11-27,"en-GB"
45,"unique",2018-11-27,"en-GB"
45,"shipping",2018-11-27,"en-GB"
45,"set",2018-11-27,"en-GB"
45,"hamper",2018-11-27,"en-GB"
45,"voucher",2018-11-27,"en-GB"
45,"chocolate",2018-11-27,"en-GB"
45,"girl",2018-11-27,"en-GB"
45,"occasion",2018-11-27,"en-GB"
45,"world",2018-11-27,"en-GB"
45,"baby",2018-11-27,"en-GB"
45,"mug",2018-11-27,"en-GB"
46,"holiday",2018-11-27,"en-GB"
46,"cottage",2018-11-27,"en-GB"
46,"date",2018-11-27,"en-GB"
46,"travel",2018-11-27,"en-GB"
46,"term",2018-11-27,"en-GB"
46,"break",2018-11-27,"en-GB"
46,"beach",2018-11-27,"en-GB"
46,"cruise",2018-11-27,"en-GB"
46,"destination",2018-11-27,"en-GB"
46,"discover",2018-11-27,"en-GB"
46,"deal",2018-11-27,"en-GB"
46,"inclusive",2018-11-27,"en-GB"
46,"family",2018-11-27,"en-GB"
46,"package",2018-11-27,"en-GB"
46,"tour",2018-11-27,"en-GB"
46,"ski",2018-11-27,"en-GB"
46,"resort",2018-11-27,"en-GB"
46,"summer",2018-11-27,"en-GB"
46,"deposit",2018-11-27,"en-GB"
46,"accommodation",2018-11-27,"en-GB"
47,"insurance",2018-11-27,"en-GB"
47,"cover",2018-11-27,"en-GB"
47,"policy",2018-11-27,"en-GB"
47,"quote",2018-11-27,"en-GB"
47,"travel",2018-11-27,"en-GB"
47,"national",2018-11-27,"en-GB"
47,"compare",2018-11-27,"en-GB"
47,"claim",2018-11-27,"en-GB"
47,"life",2018-11-27,"en-GB"
47,"broker",2018-11-27,"en-GB"
47,"insurer",2018-11-27,"en-GB"
47,"driver",2018-11-27,"en-GB"
47,"pension",2018-11-27,"en-GB"
47,"pet",2018-11-27,"en-GB"
47,"financial",2018-11-27,"en-GB"
47,"money",2018-11-27,"en-GB"
47,"pay",2018-11-27,"en-GB"
47,"liability",2018-11-27,"en-GB"
47,"contribution",2018-11-27,"en-GB"
47,"vehicle",2018-11-27,"en-GB"
48,"paper",2018-11-27,"en-GB"
48,"gcse",2018-11-27,"en-GB"
48,"math",2018-11-27,"en-GB"
48,"exam",2018-11-27,"en-GB"
48,"question",2018-11-27,"en-GB"
48,"aqa",2018-11-27,"en-GB"
48,"resource",2018-11-27,"en-GB"
48,"level",2018-11-27,"en-GB"
48,"test",2018-11-27,"en-GB"
48,"revision",2018-11-27,"en-GB"
48,"edexcel",2018-11-27,"en-GB"
48,"mark",2018-11-27,"en-GB"
48,"teacher",2018-11-27,"en-GB"
48,"science",2018-11-27,"en-GB"
48,"scheme",2018-11-27,"en-GB"
48,"student",2018-11-27,"en-GB"
48,"worksheet",2018-11-27,"en-GB"
48,"teaching",2018-11-27,"en-GB"
48,"mathematics",2018-11-27,"en-GB"
48,"answer",2018-11-27,"en-GB"
49,"office",2018-11-27,"en-GB"
49,"microsoft",2018-11-27,"en-GB"
49,"excel",2018-11-27,"en-GB"
49,"post",2018-11-27,"en-GB"
49,"powerpoint",2018-11-27,"en-GB"
49,"version",2018-11-27,"en-GB"
49,"outlook",2018-11-27,"en-GB"
49,"onedrive",2018-11-27,"en-GB"
49,"onenote",2018-11-27,"en-GB"
49,"spreadsheet",2018-11-27,"en-GB"
49,"document",2018-11-27,"en-GB"
49,"presentation",2018-11-27,"en-GB"
49,"collaborate",2018-11-27,"en-GB"
49,"furniture",2018-11-27,"en-GB"
49,"head",2018-11-27,"en-GB"
49,"registered",2018-11-27,"en-GB"
49,"chair",2018-11-27,"en-GB"
49,"desk",2018-11-27,"en-GB"
49,"install",2018-11-27,"en-GB"
49,"stationery",2018-11-27,"en-GB"
50,"new",2018-11-27,"en-GB"
50,"york",2018-11-27,"en-GB"
50,"city",2018-11-27,"en-GB"
50,"zealand",2018-11-27,"en-GB"
50,"brand",2018-11-27,"en-GB"
50,"look",2018-11-27,"en-GB"
50,"series",2018-11-27,"en-GB"
50,"release",2018-11-27,"en-GB"
50,"season",2018-11-27,"en-GB"
50,"eve",2018-11-27,"en-GB"
50,"fortnite",2018-11-27,"en-GB"
50,"build",2018-11-27,"en-GB"
50,"bmw",2018-11-27,"en-GB"
50,"feature",2018-11-27,"en-GB"
50,"model",2018-11-27,"en-GB"
50,"open",2018-11-27,"en-GB"
50,"episode",2018-11-27,"en-GB"
50,"update",2018-11-27,"en-GB"
50,"available",2018-11-27,"en-GB"
50,"create",2018-11-27,"en-GB"
51,"service",2018-11-27,"en-GB"
51,"customer",2018-11-27,"en-GB"
51,"contact",2018-11-27,"en-GB"
51,"support",2018-11-27,"en-GB"
51,"repair",2018-11-27,"en-GB"
51,"offer",2018-11-27,"en-GB"
51,"provide",2018-11-27,"en-GB"
51,"provider",2018-11-27,"en-GB"
51,"team",2018-11-27,"en-GB"
51,"help",2018-11-27,"en-GB"
51,"provides",2018-11-27,"en-GB"
51,"providing",2018-11-27,"en-GB"
51,"advice",2018-11-27,"en-GB"
51,"financial",2018-11-27,"en-GB"
51,"access",2018-11-27,"en-GB"
51,"hire",2018-11-27,"en-GB"
51,"online",2018-11-27,"en-GB"
51,"specialist",2018-11-27,"en-GB"
51,"client",2018-11-27,"en-GB"
51,"solution",2018-11-27,"en-GB"
52,"profile",2018-11-27,"en-GB"
52,"linkedin",2018-11-27,"en-GB"
52,"professional",2018-11-27,"en-GB"
52,"view",2018-11-27,"en-GB"
52,"community",2018-11-27,"en-GB"
52,"listed",2018-11-27,"en-GB"
52,"complete",2018-11-27,"en-GB"
52,"world",2018-11-27,"en-GB"
52,"named",2018-11-27,"en-GB"
52,"largest",2018-11-27,"en-GB"
52,"job",2018-11-27,"en-GB"
52,"join",2018-11-27,"en-GB"
52,"exchange",2018-11-27,"en-GB"
52,"leverage",2018-11-27,"en-GB"
52,"network",2018-11-27,"en-GB"
52,"david",2018-11-27,"en-GB"
52,"tweet",2018-11-27,"en-GB"
52,"hired",2018-11-27,"en-GB"
52,"working",2018-11-27,"en-GB"
52,"idea",2018-11-27,"en-GB"
53,"sale",2018-11-27,"en-GB"
53,"used",2018-11-27,"en-GB"
53,"gumtree",2018-11-27,"en-GB"
53,"dealer",2018-11-27,"en-GB"
53,"classified",2018-11-27,"en-GB"
53,"ford",2018-11-27,"en-GB"
53,"van",2018-11-27,"en-GB"
53,"site",2018-11-27,"en-GB"
53,"vehicle",2018-11-27,"en-GB"
53,"sell",2018-11-27,"en-GB"
53,"hand",2018-11-27,"en-GB"
53,"bmw",2018-11-27,"en-GB"
53,"search",2018-11-27,"en-GB"
53,"motor",2018-11-27,"en-GB"
53,"second",2018-11-27,"en-GB"
53,"range",2018-11-27,"en-GB"
53,"ireland",2018-11-27,"en-GB"
53,"buy",2018-11-27,"en-GB"
53,"auto",2018-11-27,"en-GB"
53,"audi",2018-11-27,"en-GB"
54,"data",2018-11-27,"en-GB"
54,"work",2018-11-27,"en-GB"
54,"use",2018-11-27,"en-GB"
54,"need",2018-11-27,"en-GB"
54,"help",2018-11-27,"en-GB"
54,"change",2018-11-27,"en-GB"
54,"law",2018-11-27,"en-GB"
54,"make",2018-11-27,"en-GB"
54,"form",2018-11-27,"en-GB"
54,"management",2018-11-27,"en-GB"
54,"right",2018-11-27,"en-GB"
54,"act",2018-11-27,"en-GB"
54,"application",2018-11-27,"en-GB"
54,"project",2018-11-27,"en-GB"
54,"using",2018-11-27,"en-GB"
54,"information",2018-11-27,"en-GB"
54,"computer",2018-11-27,"en-GB"
54,"way",2018-11-27,"en-GB"
54,"software",2018-11-27,"en-GB"
54,"process",2018-11-27,"en-GB"
55,"inch",2018-11-27,"en-GB"
55,"convert",2018-11-27,"en-GB"
55,"conversion",2018-11-27,"en-GB"
55,"foot",2018-11-27,"en-GB"
55,"calculator",2018-11-27,"en-GB"
55,"centimeter",2018-11-27,"en-GB"
55,"meter",2018-11-27,"en-GB"
55,"table",2018-11-27,"en-GB"
55,"unit",2018-11-27,"en-GB"
55,"formula",2018-11-27,"en-GB"
55,"length",2018-11-27,"en-GB"
55,"size",2018-11-27,"en-GB"
55,"stone",2018-11-27,"en-GB"
55,"millimeter",2018-11-27,"en-GB"
55,"metric",2018-11-27,"en-GB"
55,"kilogram",2018-11-27,"en-GB"
55,"equal",2018-11-27,"en-GB"
55,"converter",2018-11-27,"en-GB"
55,"square",2018-11-27,"en-GB"
55,"pound",2018-11-27,"en-GB"
56,"day",2018-11-27,"en-GB"
56,"week",2018-11-27,"en-GB"
56,"argo",2018-11-27,"en-GB"
56,"date",2018-11-27,"en-GB"
56,"fast",2018-11-27,"en-GB"
56,"delivery",2018-11-27,"en-GB"
56,"set",2018-11-27,"en-GB"
56,"collection",2018-11-27,"en-GB"
56,"hour",2018-11-27,"en-GB"
56,"month",2018-11-27,"en-GB"
56,"time",2018-11-27,"en-GB"
56,"nursery",2018-11-27,"en-GB"
56,"open",2018-11-27,"en-GB"
56,"store",2018-11-27,"en-GB"
56,"december",2018-11-27,"en-GB"
56,"minute",2018-11-27,"en-GB"
56,"friday",2018-11-27,"en-GB"
56,"working",2018-11-27,"en-GB"
56,"monday",2018-11-27,"en-GB"
56,"long",2018-11-27,"en-GB"
57,"business",2018-11-27,"en-GB"
57,"management",2018-11-27,"en-GB"
57,"small",2018-11-27,"en-GB"
57,"marketing",2018-11-27,"en-GB"
57,"directory",2018-11-27,"en-GB"
57,"customer",2018-11-27,"en-GB"
57,"market",2018-11-27,"en-GB"
57,"solution",2018-11-27,"en-GB"
57,"finance",2018-11-27,"en-GB"
57,"local",2018-11-27,"en-GB"
57,"accounting",2018-11-27,"en-GB"
57,"plan",2018-11-27,"en-GB"
57,"strategy",2018-11-27,"en-GB"
57,"enterprise",2018-11-27,"en-GB"
57,"industry",2018-11-27,"en-GB"
57,"vat",2018-11-27,"en-GB"
57,"looking",2018-11-27,"en-GB"
57,"commercial",2018-11-27,"en-GB"
57,"software",2018-11-27,"en-GB"
57,"help",2018-11-27,"en-GB"
58,"restaurant",2018-11-27,"en-GB"
58,"review",2018-11-27,"en-GB"
58,"tripadvisor",2018-11-27,"en-GB"
58,"best",2018-11-27,"en-GB"
58,"bar",2018-11-27,"en-GB"
58,"menu",2018-11-27,"en-GB"
58,"pub",2018-11-27,"en-GB"
58,"rated",2018-11-27,"en-GB"
58,"dining",2018-11-27,"en-GB"
58,"unbiased",2018-11-27,"en-GB"
58,"traveller",2018-11-27,"en-GB"
58,"table",2018-11-27,"en-GB"
58,"ranked",2018-11-27,"en-GB"
58,"read",2018-11-27,"en-GB"
58,"cuisine",2018-11-27,"en-GB"
58,"location",2018-11-27,"en-GB"
58,"inn",2018-11-27,"en-GB"
58,"photo",2018-11-27,"en-GB"
58,"rating",2018-11-27,"en-GB"
58,"place",2018-11-27,"en-GB"
59,"parking",2018-11-27,"en-GB"
59,"park",2018-11-27,"en-GB"
59,"street",2018-11-27,"en-GB"
59,"pay",2018-11-27,"en-GB"
59,"charge",2018-11-27,"en-GB"
59,"airport",2018-11-27,"en-GB"
59,"map",2018-11-27,"en-GB"
59,"display",2018-11-27,"en-GB"
59,"hour",2018-11-27,"en-GB"
59,"station",2018-11-27,"en-GB"
59,"garage",2018-11-27,"en-GB"
59,"space",2018-11-27,"en-GB"
59,"meter",2018-11-27,"en-GB"
59,"postcode",2018-11-27,"en-GB"
59,"private",2018-11-27,"en-GB"
59,"opening",2018-11-27,"en-GB"
59,"ride",2018-11-27,"en-GB"
59,"caravan",2018-11-27,"en-GB"
59,"road",2018-11-27,"en-GB"
59,"permit",2018-11-27,"en-GB"
60,"university",2018-11-27,"en-GB"
60,"student",2018-11-27,"en-GB"
60,"course",2018-11-27,"en-GB"
60,"college",2018-11-27,"en-GB"
60,"education",2018-11-27,"en-GB"
60,"study",2018-11-27,"en-GB"
60,"degree",2018-11-27,"en-GB"
60,"learning",2018-11-27,"en-GB"
60,"research",2018-11-27,"en-GB"
60,"training",2018-11-27,"en-GB"
60,"campus",2018-11-27,"en-GB"
60,"library",2018-11-27,"en-GB"
60,"staff",2018-11-27,"en-GB"
60,"ranking",2018-11-27,"en-GB"
60,"academic",2018-11-27,"en-GB"
60,"undergraduate",2018-11-27,"en-GB"
60,"fee",2018-11-27,"en-GB"
60,"postgraduate",2018-11-27,"en-GB"
60,"science",2018-11-27,"en-GB"
60,"accommodation",2018-11-27,"en-GB"
61,"light",2018-11-27,"en-GB"
61,"led",2018-11-27,"en-GB"
61,"lighting",2018-11-27,"en-GB"
61,"bulb",2018-11-27,"en-GB"
61,"lamp",2018-11-27,"en-GB"
61,"outdoor",2018-11-27,"en-GB"
61,"white",2018-11-27,"en-GB"
61,"battery",2018-11-27,"en-GB"
61,"ceiling",2018-11-27,"en-GB"
61,"wall",2018-11-27,"en-GB"
61,"switch",2018-11-27,"en-GB"
61,"garden",2018-11-27,"en-GB"
